"age","marital","balance","day","month","duration","campaign","pdays","previous","TermDeposit"
44,"married",0,16,"jun",78,1,-1,0,"no"
36,"divorced",59,13,"aug",526,2,-1,0,"yes"
30,"married",60,25,"jul",61,2,-1,0,"no"
37,"married",0,9,"jul",90,1,-1,0,"no"
46,"married",326,26,"aug",182,7,-1,0,"no"
43,"married",556,17,"jul",317,1,-1,0,"no"
43,"married",-59,20,"jun",205,5,-1,0,"no"
26,"single",1292,24,"jul",48,4,-1,0,"no"
27,"single",2159,5,"may",1101,1,-1,0,"no"
50,"married",2242,17,"nov",170,2,-1,0,"no"
30,"single",177,13,"aug",109,3,-1,0,"no"
45,"married",706,30,"apr",78,2,176,1,"no"
31,"single",0,15,"may",24,18,-1,0,"no"
36,"married",231,6,"jun",136,6,-1,0,"no"
45,"married",318,16,"jul",63,2,-1,0,"no"
32,"married",201,18,"jun",110,2,-1,0,"no"
35,"married",205,15,"may",1313,7,312,1,"yes"
54,"married",1851,11,"jun",296,3,-1,0,"no"
42,"married",3,20,"nov",47,1,190,1,"no"
50,"married",0,17,"jun",328,3,-1,0,"no"
30,"married",1019,4,"feb",155,1,234,1,"no"
55,"married",1261,19,"may",166,1,-1,0,"no"
52,"married",7388,17,"jun",291,2,-1,0,"no"
31,"single",16,7,"jul",387,1,-1,0,"no"
27,"single",36,29,"jul",114,4,-1,0,"no"
25,"single",2206,15,"jun",114,1,-1,0,"no"
29,"single",-125,29,"may",198,3,-1,0,"no"
36,"married",0,21,"jul",193,5,-1,0,"no"
33,"single",457,23,"jul",107,4,-1,0,"no"
32,"single",0,21,"aug",126,2,-1,0,"no"
32,"single",131,11,"aug",112,1,81,1,"no"
48,"married",783,6,"aug",90,2,-1,0,"no"
26,"single",856,30,"jul",95,5,-1,0,"no"
32,"married",198,16,"jul",132,2,-1,0,"no"
46,"married",147,6,"may",116,2,169,3,"no"
44,"married",196,22,"jul",367,1,-1,0,"no"
35,"single",992,26,"aug",79,1,114,3,"no"
41,"married",1394,21,"nov",519,1,-1,0,"no"
37,"divorced",523,20,"jun",35,7,-1,0,"no"
38,"single",571,4,"feb",275,3,-1,0,"no"
58,"married",183,21,"nov",167,5,-1,0,"no"
34,"married",5299,26,"jun",75,5,-1,0,"no"
41,"married",6687,21,"nov",41,2,123,3,"no"
53,"divorced",2647,9,"apr",494,1,-1,0,"no"
52,"married",584,20,"aug",76,18,-1,0,"no"
38,"married",318,4,"feb",383,1,181,5,"yes"
40,"single",-1,7,"jul",173,1,-1,0,"no"
47,"married",3936,31,"jul",15,2,-1,0,"no"
27,"married",-238,14,"jul",132,4,-1,0,"no"
39,"divorced",394,29,"may",184,1,-1,0,"no"
50,"married",888,10,"jul",160,3,-1,0,"no"
38,"married",0,27,"may",233,2,-1,0,"no"
27,"married",3,23,"may",159,5,-1,0,"no"
61,"married",86,23,"oct",149,1,-1,0,"yes"
45,"married",4105,31,"jul",49,2,-1,0,"no"
35,"married",89,8,"may",166,3,-1,0,"no"
56,"married",2146,9,"jun",594,1,-1,0,"no"
44,"married",314,30,"may",742,2,-1,0,"no"
46,"married",1148,29,"jul",104,2,-1,0,"no"
49,"single",181,8,"may",161,3,-1,0,"no"
56,"divorced",191,23,"jul",335,3,-1,0,"no"
37,"married",407,11,"jul",141,2,-1,0,"no"
39,"divorced",3,1,"jul",625,1,-1,0,"no"
42,"married",142,14,"may",11,5,-1,0,"no"
38,"married",120,13,"aug",449,4,-1,0,"no"
32,"single",2137,13,"may",423,1,349,1,"no"
31,"single",761,18,"nov",514,2,-1,0,"yes"
58,"married",0,11,"jul",116,2,-1,0,"no"
40,"married",-1212,15,"may",1259,2,333,18,"no"
49,"married",53,12,"aug",134,6,-1,0,"no"
46,"married",4855,10,"aug",1529,1,397,1,"no"
28,"married",169,24,"jul",245,2,-1,0,"no"
54,"single",1695,16,"jun",168,1,-1,0,"no"
33,"married",299,11,"aug",378,4,-1,0,"no"
37,"married",489,3,"apr",246,2,133,6,"no"
36,"single",5871,19,"aug",321,2,-1,0,"no"
32,"single",705,17,"jun",544,1,-1,0,"yes"
32,"married",252,15,"may",52,1,-1,0,"no"
28,"single",95,4,"feb",255,2,-1,0,"no"
57,"divorced",2710,7,"may",333,1,-1,0,"no"
31,"single",7005,26,"aug",171,4,-1,0,"no"
33,"single",45,20,"jun",13,12,-1,0,"no"
36,"married",1023,4,"feb",184,2,-1,0,"no"
48,"divorced",0,21,"aug",76,4,-1,0,"no"
57,"single",0,18,"nov",300,1,-1,0,"no"
42,"married",0,8,"oct",113,1,-1,0,"no"
41,"married",1332,2,"feb",122,3,-1,0,"no"
26,"single",940,6,"jun",237,3,-1,0,"no"
55,"married",0,29,"may",206,2,-1,0,"no"
53,"married",18931,5,"aug",224,1,86,23,"no"
37,"married",496,8,"may",137,2,-1,0,"no"
40,"married",407,2,"feb",200,1,271,1,"no"
27,"married",-790,22,"jul",273,4,-1,0,"no"
31,"single",969,15,"jun",95,1,-1,0,"no"
34,"married",683,14,"may",245,2,-1,0,"no"
30,"single",224,8,"aug",298,2,-1,0,"no"
33,"single",0,19,"nov",85,2,-1,0,"no"
25,"single",58,24,"jul",139,5,-1,0,"yes"
36,"divorced",36,6,"aug",836,4,-1,0,"yes"
46,"married",119,30,"jul",85,2,-1,0,"no"
31,"married",2,20,"may",182,2,-1,0,"yes"
74,"divorced",2308,16,"sep",251,2,535,2,"no"
31,"married",0,28,"aug",12,15,-1,0,"no"
33,"married",-111,20,"jun",12,3,-1,0,"no"
39,"married",429,8,"may",272,4,-1,0,"no"
33,"married",0,28,"jan",176,1,266,1,"no"
34,"divorced",5722,18,"nov",157,2,-1,0,"no"
28,"single",375,14,"may",43,1,350,1,"no"
36,"married",0,22,"jul",62,1,-1,0,"no"
53,"married",0,15,"jul",152,4,-1,0,"no"
61,"married",4608,12,"mar",212,1,-1,0,"yes"
54,"married",0,30,"apr",103,3,-1,0,"no"
42,"single",11008,28,"jul",822,6,405,1,"yes"
37,"single",3876,20,"jun",8,12,-1,0,"no"
55,"married",859,8,"jul",153,1,-1,0,"no"
41,"married",2152,17,"nov",369,1,-1,0,"no"
39,"married",2319,7,"jul",84,1,-1,0,"no"
32,"married",169,12,"may",85,4,350,1,"no"
50,"married",5124,18,"aug",111,2,-1,0,"no"
31,"single",1289,12,"aug",264,3,-1,0,"no"
31,"married",307,9,"may",538,1,-1,0,"yes"
31,"single",-443,28,"may",507,1,-1,0,"no"
28,"single",94,16,"apr",300,1,-1,0,"no"
47,"married",699,5,"aug",203,1,-1,0,"no"
42,"married",0,15,"jul",133,4,-1,0,"no"
44,"married",0,21,"aug",167,2,-1,0,"no"
59,"married",538,18,"nov",48,2,-1,0,"no"
23,"single",-782,19,"jun",197,10,-1,0,"no"
41,"married",2993,22,"jul",24,12,-1,0,"no"
59,"married",-313,20,"may",407,1,-1,0,"no"
49,"married",893,20,"nov",74,1,-1,0,"no"
39,"married",0,20,"may",793,2,-1,0,"no"
53,"married",-1601,13,"may",82,2,-1,0,"no"
42,"married",300,19,"nov",76,1,-1,0,"no"
36,"married",1383,13,"may",16,6,-1,0,"no"
58,"married",0,27,"aug",16,28,-1,0,"no"
58,"married",5618,15,"may",113,1,-1,0,"no"
55,"married",273,26,"aug",417,2,-1,0,"no"
49,"married",3112,29,"may",410,3,-1,0,"no"
54,"married",67,2,"feb",161,3,73,1,"no"
47,"married",469,22,"aug",208,6,-1,0,"no"
31,"married",898,17,"nov",578,1,-1,0,"no"
26,"single",3730,11,"mar",93,1,98,4,"no"
46,"divorced",1807,11,"may",62,3,339,2,"no"
43,"married",2640,21,"nov",314,4,-1,0,"yes"
44,"divorced",26,8,"jul",190,1,-1,0,"no"
23,"single",21,14,"may",183,3,-1,0,"no"
74,"married",935,26,"jan",100,1,104,1,"no"
46,"married",7485,23,"sep",145,1,779,2,"no"
33,"divorced",488,5,"aug",332,2,-1,0,"no"
30,"single",256,3,"jun",276,2,-1,0,"no"
30,"married",400,7,"may",223,1,-1,0,"no"
30,"divorced",457,20,"jun",115,20,-1,0,"no"
48,"divorced",851,23,"may",937,3,-1,0,"no"
19,"single",372,8,"jul",444,3,-1,0,"yes"
49,"married",6493,17,"nov",180,1,-1,0,"no"
50,"married",419,13,"may",116,4,-1,0,"no"
57,"divorced",2986,1,"jun",1563,1,166,3,"no"
36,"married",837,28,"aug",68,6,-1,0,"no"
31,"married",355,9,"may",239,1,-1,0,"no"
29,"divorced",883,8,"may",85,1,-1,0,"no"
34,"single",215,3,"mar",350,3,-1,0,"yes"
58,"married",541,8,"may",98,1,-1,0,"no"
41,"married",33,30,"jul",125,5,-1,0,"no"
35,"married",1,5,"may",58,1,-1,0,"no"
30,"single",6392,5,"may",335,1,-1,0,"no"
52,"married",2920,17,"nov",131,2,-1,0,"no"
34,"married",3527,21,"nov",1022,1,-1,0,"yes"
31,"married",162,24,"jul",141,11,-1,0,"no"
33,"married",621,19,"nov",1435,3,99,5,"no"
33,"married",854,29,"jan",93,1,-1,0,"no"
40,"married",1293,16,"sep",1702,3,105,2,"yes"
35,"married",-130,20,"may",224,1,-1,0,"no"
39,"married",3518,8,"may",440,1,-1,0,"no"
42,"single",61,20,"jun",115,1,-1,0,"no"
54,"married",14107,17,"nov",98,1,-1,0,"no"
27,"single",2786,15,"jun",270,2,377,3,"no"
35,"married",287,2,"feb",115,3,245,8,"no"
39,"divorced",1415,17,"jun",134,1,-1,0,"no"
38,"single",973,4,"feb",138,1,-1,0,"no"
53,"married",1356,9,"nov",371,2,96,4,"no"
41,"married",1384,20,"apr",106,4,340,4,"no"
33,"married",114,18,"jul",207,9,-1,0,"no"
31,"married",309,7,"may",294,1,-1,0,"no"
24,"single",845,13,"may",105,1,-1,0,"no"
47,"married",44,20,"jun",15,3,-1,0,"no"
56,"married",594,25,"jun",151,1,-1,0,"no"
30,"divorced",4,20,"may",270,1,-1,0,"no"
54,"single",3611,5,"feb",81,1,-1,0,"no"
51,"married",8486,21,"nov",80,10,-1,0,"no"
36,"married",2813,7,"aug",88,3,-1,0,"no"
59,"married",0,10,"jul",60,1,-1,0,"no"
47,"divorced",846,13,"may",85,2,370,2,"no"
43,"married",6,29,"may",365,2,-1,0,"no"
40,"married",296,19,"may",198,1,-1,0,"no"
32,"married",1868,27,"aug",186,16,-1,0,"no"
37,"single",180,8,"may",114,2,-1,0,"no"
32,"divorced",2294,5,"feb",342,2,260,2,"no"
42,"married",2030,9,"jul",196,1,-1,0,"no"
50,"divorced",2725,31,"jul",71,4,-1,0,"no"
35,"married",0,14,"jul",340,3,-1,0,"no"
34,"married",-29,11,"may",200,2,364,2,"no"
36,"married",341,13,"aug",282,1,-1,0,"yes"
36,"divorced",3296,17,"nov",130,1,-1,0,"no"
34,"single",47,18,"nov",810,2,-1,0,"no"
55,"divorced",0,5,"may",160,1,-1,0,"no"
44,"married",491,11,"may",40,4,-1,0,"no"
37,"married",0,12,"may",346,4,-1,0,"no"
24,"single",758,15,"may",129,1,-1,0,"no"
29,"married",424,14,"may",241,2,-1,0,"no"
32,"divorced",187,14,"jul",90,2,-1,0,"no"
28,"married",930,26,"may",112,1,-1,0,"no"
54,"married",254,6,"may",66,2,-1,0,"no"
49,"married",403,5,"may",241,2,-1,0,"no"
33,"married",554,29,"jan",162,2,258,1,"no"
33,"single",896,19,"nov",577,1,-1,0,"no"
52,"married",2337,24,"nov",190,3,91,11,"no"
37,"married",91,18,"may",8,5,-1,0,"no"
51,"married",2239,27,"may",1576,1,-1,0,"no"
53,"divorced",1301,29,"may",90,1,-1,0,"no"
55,"divorced",0,27,"sep",262,6,193,4,"yes"
46,"married",942,11,"aug",53,4,-1,0,"no"
33,"single",690,10,"nov",223,3,555,16,"no"
29,"single",558,11,"may",142,1,-1,0,"no"
47,"married",209,6,"may",135,2,-1,0,"no"
36,"single",60,23,"sep",156,2,-1,0,"yes"
44,"married",744,29,"may",574,1,-1,0,"no"
56,"married",510,10,"jul",288,1,-1,0,"no"
56,"married",1272,6,"feb",290,2,-1,0,"no"
47,"married",398,1,"apr",274,1,238,2,"no"
36,"married",600,21,"jul",538,1,-1,0,"no"
57,"married",679,6,"jun",78,3,-1,0,"no"
31,"married",-414,6,"may",1369,3,-1,0,"no"
37,"married",3,12,"jun",105,4,318,6,"no"
34,"single",268,7,"sep",587,1,-1,0,"yes"
37,"married",489,2,"jun",24,1,-1,0,"no"
34,"married",2490,23,"may",192,1,-1,0,"no"
32,"single",390,23,"may",85,1,-1,0,"no"
44,"single",0,20,"apr",133,1,-1,0,"yes"
47,"married",-149,3,"jul",504,1,-1,0,"no"
33,"divorced",2558,7,"may",680,2,367,2,"no"
48,"married",296,9,"may",164,8,-1,0,"no"
47,"married",1979,18,"aug",207,6,-1,0,"no"
38,"married",625,11,"may",210,1,-1,0,"no"
31,"single",0,18,"aug",87,7,-1,0,"no"
70,"married",3230,11,"jan",300,2,48,1,"no"
25,"single",316,27,"mar",347,2,-1,0,"yes"
33,"single",39,16,"jul",332,3,-1,0,"no"
28,"single",229,9,"may",322,1,-1,0,"no"
39,"married",10685,25,"jul",1369,9,-1,0,"yes"
45,"married",6993,20,"nov",283,1,-1,0,"yes"
48,"married",323,28,"aug",158,10,-1,0,"no"
35,"married",7962,9,"apr",275,2,140,2,"no"
30,"single",10735,20,"nov",63,1,-1,0,"no"
32,"married",426,7,"may",383,1,339,1,"no"
34,"married",882,13,"aug",135,1,113,5,"no"
31,"single",-341,4,"jun",171,3,-1,0,"no"
37,"divorced",368,13,"may",194,2,-1,0,"no"
50,"divorced",376,27,"aug",142,3,-1,0,"no"
57,"married",11,2,"feb",261,1,265,3,"no"
47,"married",-9,14,"aug",457,2,-1,0,"no"
51,"married",812,2,"jul",248,3,-1,0,"no"
38,"divorced",593,17,"apr",182,2,-1,0,"no"
55,"married",2749,29,"may",58,2,-1,0,"no"
44,"married",1161,19,"nov",402,1,184,5,"no"
35,"married",2374,20,"jul",174,2,215,6,"no"
51,"divorced",74,8,"may",74,2,287,2,"no"
32,"divorced",948,12,"aug",204,2,-1,0,"no"
32,"single",272,7,"oct",73,2,-1,0,"no"
44,"married",2984,15,"may",770,2,-1,0,"no"
44,"married",3057,26,"may",98,4,-1,0,"no"
58,"married",-230,8,"jul",133,2,-1,0,"no"
31,"divorced",1,8,"may",36,5,336,9,"no"
45,"married",28,4,"feb",215,1,222,1,"no"
34,"single",2455,8,"aug",244,6,-1,0,"no"
57,"married",452,13,"may",139,4,-1,0,"no"
49,"married",301,14,"aug",789,2,-1,0,"no"
40,"married",11,18,"nov",65,2,-1,0,"no"
32,"married",0,8,"may",80,2,-1,0,"no"
42,"married",4314,7,"jul",214,1,-1,0,"no"
37,"single",2580,18,"jul",300,3,-1,0,"no"
40,"married",30,28,"jul",609,6,-1,0,"no"
37,"divorced",1174,7,"apr",436,1,140,2,"no"
25,"married",895,21,"jul",317,3,-1,0,"no"
55,"married",3546,18,"nov",588,1,110,2,"no"
25,"married",142,8,"jul",312,2,-1,0,"no"
59,"divorced",7469,22,"feb",287,1,130,1,"no"
34,"married",1042,20,"may",167,1,-1,0,"no"
35,"single",9336,18,"may",311,2,-1,0,"no"
35,"single",-759,31,"jul",142,2,-1,0,"no"
31,"married",3052,20,"nov",115,2,177,2,"no"
42,"married",-32,13,"may",77,1,-1,0,"no"
48,"married",387,28,"jul",76,18,-1,0,"no"
60,"married",3820,15,"may",186,1,-1,0,"no"
36,"single",810,17,"jun",296,1,-1,0,"no"
65,"married",1153,3,"feb",224,1,-1,0,"no"
38,"married",4583,17,"nov",191,2,-1,0,"no"
44,"married",167,27,"apr",96,2,-1,0,"no"
55,"single",0,3,"nov",222,3,187,3,"no"
22,"single",249,5,"sep",11,1,-1,0,"no"
33,"single",6285,2,"jun",689,3,-1,0,"no"
56,"married",150,11,"may",102,6,349,1,"no"
56,"married",445,21,"nov",13,6,-1,0,"no"
50,"married",1329,4,"jul",141,2,-1,0,"no"
47,"single",1693,22,"oct",608,2,92,4,"yes"
53,"married",303,6,"may",593,2,-1,0,"no"
59,"married",0,16,"jun",39,1,-1,0,"no"
43,"single",682,19,"jun",156,6,-1,0,"no"
30,"single",10,26,"aug",276,8,-1,0,"no"
30,"single",1466,12,"aug",111,4,-1,0,"no"
39,"single",656,18,"may",190,6,-1,0,"no"
32,"married",1464,14,"aug",133,2,-1,0,"no"
32,"married",3268,15,"may",147,1,-1,0,"no"
46,"married",640,11,"sep",108,2,129,2,"yes"
26,"single",81,28,"jul",63,2,-1,0,"no"
37,"single",17,6,"may",164,1,-1,0,"no"
46,"married",679,19,"may",723,1,-1,0,"no"
42,"married",222,26,"aug",80,16,-1,0,"no"
24,"single",228,20,"aug",99,1,79,1,"no"
59,"married",2074,21,"dec",467,1,186,2,"yes"
29,"married",508,19,"jun",262,5,-1,0,"no"
26,"single",609,28,"jan",112,1,-1,0,"no"
53,"married",-22,31,"jul",20,3,-1,0,"no"
36,"married",92,5,"jun",244,7,-1,0,"yes"
46,"married",0,6,"jun",159,1,-1,0,"no"
86,"married",5236,1,"apr",558,2,-1,0,"yes"
41,"married",5980,31,"jul",150,3,-1,0,"no"
36,"married",1766,11,"jun",595,2,-1,0,"yes"
31,"single",453,30,"may",58,3,-1,0,"no"
40,"single",263,6,"may",231,1,-1,0,"no"
31,"single",374,28,"jan",49,4,-1,0,"no"
49,"married",6138,20,"jun",100,3,-1,0,"no"
60,"married",594,3,"feb",35,7,265,5,"no"
58,"married",3864,15,"jul",815,4,-1,0,"yes"
36,"single",9002,10,"jul",793,1,-1,0,"no"
48,"married",1800,18,"jun",103,1,-1,0,"no"
30,"single",601,27,"feb",154,1,-1,0,"no"
30,"single",5746,20,"nov",125,2,-1,0,"no"
58,"married",0,16,"jun",204,4,-1,0,"no"
36,"divorced",94,21,"jul",43,2,-1,0,"no"
34,"married",205,7,"jul",309,1,-1,0,"no"
47,"married",12276,20,"jun",77,5,-1,0,"no"
34,"single",2257,30,"jan",568,2,-1,0,"no"
41,"married",1354,4,"may",106,2,-1,0,"no"
43,"married",0,27,"aug",25,19,-1,0,"no"
35,"single",364,30,"jan",162,3,205,3,"no"
33,"married",302,16,"apr",670,1,-1,0,"no"
46,"married",1227,28,"jan",157,3,-1,0,"no"
35,"married",94,20,"apr",75,1,-1,0,"no"
42,"divorced",213,7,"jul",434,3,-1,0,"yes"
48,"married",2960,5,"jun",86,1,-1,0,"no"
52,"single",1205,19,"aug",18,20,-1,0,"no"
23,"single",4545,25,"sep",242,1,114,1,"no"
50,"married",4,17,"nov",105,3,-1,0,"no"
45,"married",192,13,"may",154,5,176,1,"no"
38,"single",0,22,"aug",305,2,-1,0,"no"
20,"single",88,21,"oct",621,1,181,4,"no"
49,"married",247,15,"may",213,2,-1,0,"no"
48,"married",0,18,"jun",103,1,-1,0,"no"
38,"married",5643,18,"may",106,2,362,1,"no"
56,"married",1539,28,"aug",149,14,-1,0,"no"
58,"married",3501,15,"may",544,3,-1,0,"no"
41,"married",546,4,"feb",418,2,-1,0,"no"
35,"married",1265,15,"may",326,5,179,4,"yes"
45,"married",0,4,"jun",153,6,-1,0,"no"
31,"divorced",39,18,"may",13,8,-1,0,"no"
36,"married",17458,23,"sep",390,2,-1,0,"no"
31,"married",6699,4,"aug",436,1,-1,0,"no"
46,"married",2552,3,"sep",260,1,94,8,"yes"
52,"divorced",482,14,"may",162,4,365,1,"no"
50,"single",1318,24,"jun",146,3,-1,0,"no"
27,"single",0,4,"jun",103,2,-1,0,"no"
28,"single",769,15,"may",153,1,371,2,"no"
35,"married",430,23,"may",147,50,-1,0,"no"
58,"married",1227,8,"jul",625,1,156,1,"no"
54,"married",42,13,"may",514,5,-1,0,"no"
34,"married",1310,30,"jan",521,3,158,7,"no"
58,"married",1657,6,"jun",172,2,-1,0,"no"
51,"married",610,30,"may",436,3,-1,0,"no"
41,"single",400,4,"jun",99,6,-1,0,"no"
39,"married",49,14,"may",566,1,370,2,"no"
34,"single",2679,7,"may",195,1,-1,0,"no"
38,"single",8381,21,"nov",98,1,-1,0,"no"
36,"married",98,4,"feb",146,1,-1,0,"no"
31,"married",2666,10,"nov",318,2,97,6,"yes"
68,"married",2469,15,"jul",552,2,-1,0,"yes"
42,"married",36,14,"aug",366,2,-1,0,"no"
31,"single",8436,19,"nov",162,2,-1,0,"no"
44,"married",1,13,"may",123,2,-1,0,"no"
43,"married",132,27,"may",187,2,71,1,"yes"
48,"married",426,5,"feb",153,2,177,2,"no"
30,"single",940,8,"aug",131,2,-1,0,"no"
33,"divorced",464,4,"feb",207,4,-1,0,"no"
42,"single",714,31,"jul",145,4,-1,0,"no"
43,"married",3215,21,"jul",228,3,-1,0,"no"
38,"married",8876,2,"feb",280,1,75,1,"no"
35,"single",-158,26,"may",349,2,-1,0,"no"
55,"married",113,12,"aug",306,1,457,3,"yes"
81,"divorced",4321,11,"aug",163,3,-1,0,"no"
32,"married",28,13,"may",88,1,370,1,"no"
57,"married",1230,22,"feb",200,1,-1,0,"no"
42,"married",-437,27,"may",318,1,-1,0,"no"
33,"married",130,25,"aug",121,8,-1,0,"no"
37,"single",0,2,"jul",372,1,-1,0,"no"
34,"married",329,17,"apr",952,1,343,1,"yes"
37,"married",987,14,"may",306,2,-1,0,"no"
35,"single",218,20,"apr",93,4,-1,0,"no"
50,"married",74,27,"may",146,1,-1,0,"no"
25,"married",-76,12,"may",241,3,-1,0,"no"
53,"married",-133,9,"may",126,2,-1,0,"no"
44,"married",0,16,"may",471,2,-1,0,"no"
41,"married",356,14,"may",90,5,-1,0,"no"
39,"married",192,29,"may",217,5,-1,0,"no"
29,"married",84,15,"may",222,12,-1,0,"no"
33,"married",105,26,"may",122,4,-1,0,"no"
26,"single",2722,6,"feb",206,1,-1,0,"no"
38,"married",66,14,"may",51,1,365,7,"no"
33,"single",381,7,"may",1957,1,-1,0,"no"
39,"single",445,18,"aug",108,1,-1,0,"no"
57,"married",504,8,"aug",177,2,-1,0,"no"
54,"married",1371,25,"jul",1492,2,-1,0,"yes"
34,"married",724,18,"aug",92,7,-1,0,"no"
26,"single",341,18,"jul",225,2,-1,0,"no"
32,"married",-220,25,"jul",123,2,-1,0,"no"
34,"single",709,20,"may",106,1,-1,0,"no"
25,"married",103,10,"feb",52,9,-1,0,"no"
51,"divorced",468,30,"may",475,4,-1,0,"no"
48,"single",185,17,"apr",193,1,-1,0,"no"
49,"divorced",39,13,"may",27,5,-1,0,"no"
48,"married",794,11,"aug",135,6,-1,0,"no"
28,"married",144,31,"jul",7,22,-1,0,"no"
29,"married",2451,28,"may",58,1,-1,0,"no"
45,"married",1288,7,"aug",399,6,-1,0,"no"
55,"married",994,11,"jun",490,2,-1,0,"no"
43,"divorced",688,14,"may",149,3,-1,0,"no"
29,"single",3508,17,"apr",462,1,-1,0,"no"
42,"single",671,16,"jun",14,20,-1,0,"no"
47,"married",74,8,"aug",88,2,-1,0,"no"
22,"single",395,13,"may",70,1,-1,0,"no"
51,"married",636,18,"may",36,6,-1,0,"no"
38,"married",-433,21,"jul",111,2,-1,0,"no"
42,"single",0,7,"sep",99,1,-1,0,"no"
48,"married",125,14,"aug",89,7,-1,0,"no"
46,"married",57,28,"may",796,1,-1,0,"yes"
34,"married",606,20,"apr",97,1,-1,0,"yes"
37,"single",361,20,"aug",174,2,-1,0,"no"
73,"married",508,9,"mar",176,1,-1,0,"yes"
50,"married",349,28,"jul",27,17,-1,0,"no"
49,"married",-962,19,"aug",295,2,-1,0,"no"
60,"married",6657,29,"jul",333,19,-1,0,"no"
60,"married",15,14,"aug",244,1,-1,0,"no"
40,"married",87,31,"jul",247,4,-1,0,"no"
31,"single",17,26,"aug",239,2,-1,0,"no"
56,"married",-85,26,"may",118,1,-1,0,"no"
52,"divorced",246,27,"may",181,1,-1,0,"no"
35,"single",995,5,"feb",39,1,-1,0,"no"
30,"married",9531,21,"nov",105,4,-1,0,"no"
30,"single",105,5,"feb",131,1,265,1,"no"
55,"married",2691,20,"nov",278,1,104,2,"no"
38,"single",332,29,"aug",73,2,-1,0,"no"
26,"single",206,29,"jan",89,1,-1,0,"no"
32,"single",121,20,"nov",758,1,-1,0,"yes"
36,"married",0,6,"may",215,3,280,3,"no"
50,"married",1617,26,"aug",55,4,-1,0,"no"
59,"married",-278,13,"may",318,2,-1,0,"no"
51,"married",51,20,"aug",214,8,-1,0,"no"
36,"married",-257,8,"jul",24,26,-1,0,"no"
31,"married",1670,18,"jul",185,2,-1,0,"no"
39,"single",4039,20,"may",140,1,-1,0,"no"
32,"single",12686,20,"nov",176,1,170,1,"no"
42,"married",372,3,"aug",654,2,-1,0,"yes"
49,"married",808,28,"jan",1232,1,-1,0,"yes"
35,"married",978,29,"dec",1370,3,209,3,"yes"
58,"married",657,12,"jun",128,2,-1,0,"no"
57,"divorced",15062,20,"nov",76,9,-1,0,"no"
35,"single",62,30,"apr",67,1,-1,0,"no"
36,"married",4139,11,"jun",175,4,-1,0,"no"
41,"divorced",2666,30,"may",170,2,-1,0,"no"
45,"divorced",242,19,"may",336,1,-1,0,"no"
34,"married",76,8,"may",335,9,-1,0,"no"
32,"single",0,6,"may",135,3,-1,0,"no"
45,"married",2269,18,"nov",233,1,-1,0,"no"
37,"single",2074,18,"aug",244,2,-1,0,"no"
35,"married",4,9,"jun",130,2,-1,0,"no"
48,"married",1849,2,"jun",345,3,-1,0,"no"
56,"married",1476,31,"jul",40,3,-1,0,"no"
36,"married",532,14,"may",603,1,-1,0,"no"
28,"married",2788,6,"jun",369,2,-1,0,"yes"
41,"married",304,12,"may",1147,2,-1,0,"no"
36,"married",349,20,"apr",365,1,-1,0,"no"
35,"married",640,6,"jun",461,2,-1,0,"no"
54,"married",-626,31,"jul",294,5,-1,0,"no"
30,"single",1761,15,"may",229,2,294,1,"no"
39,"single",2,9,"jun",259,2,-1,0,"no"
25,"single",362,3,"jun",617,2,-1,0,"yes"
61,"married",4248,14,"may",71,1,-1,0,"no"
38,"married",1102,23,"may",159,3,-1,0,"no"
33,"married",-1040,27,"may",130,1,-1,0,"no"
27,"single",1913,4,"jun",216,2,-1,0,"no"
45,"married",137,16,"may",187,19,-1,0,"no"
35,"single",1422,20,"apr",28,7,272,3,"no"
35,"married",21,8,"apr",663,2,-1,0,"no"
31,"married",492,6,"feb",99,1,-1,0,"no"
31,"single",1987,20,"nov",55,2,-1,0,"no"
43,"married",0,2,"feb",319,2,-1,0,"no"
33,"single",102,28,"dec",83,4,-1,0,"no"
38,"married",-361,31,"jul",37,33,-1,0,"no"
39,"single",4660,30,"may",53,2,-1,0,"no"
50,"married",1580,19,"nov",79,3,-1,0,"no"
53,"married",2406,16,"jun",393,2,-1,0,"no"
37,"single",3315,9,"apr",820,2,-1,0,"no"
24,"single",147,2,"jun",102,2,-1,0,"no"
33,"divorced",1117,2,"jun",417,1,-1,0,"yes"
25,"single",192,4,"jul",112,2,-1,0,"no"
48,"married",86,13,"may",98,1,-1,0,"no"
34,"single",2257,9,"may",62,1,-1,0,"no"
46,"married",222,8,"aug",71,2,-1,0,"no"
45,"married",1623,22,"aug",192,4,-1,0,"no"
28,"married",-124,21,"jul",116,3,-1,0,"no"
29,"single",281,7,"may",340,1,-1,0,"no"
57,"divorced",164,9,"jun",139,2,-1,0,"no"
30,"married",35,11,"jul",366,2,-1,0,"no"
41,"married",1234,17,"jun",68,1,-1,0,"no"
